Id,CLASSE
4716,Normal
16086,Anormal
4597,Anormal
3240,Normal
13686,Anormal
2365,Anormal
5687,Normal
7313,Normal
6373,Normal
12933,Anormal
16042,Normal
7609,Normal
11461,Anormal
14344,Anormal
11192,Anormal
7932,Normal
11015,Anormal
14821,
10043,Anormal
4198,Normal
236,Anormal
11195,
12116,Normal
9749,Normal
15296,Anormal
12793,Normal
851,Normal
3892,Normal
16842,Normal
9951,Anormal
17591,Normal
2891,Normal
7270,Normal
826,Anormal
13845,Normal
3979,Anormal
15309,Anormal
16506,Normal
1851,Normal
5118,Anormal
12633,Normal
2109,Normal
3241,Normal
17043,Normal
6729,Normal
15054,
5669,Anormal
16802,Normal
5981,Anormal
6396,Normal
12192,Anormal
14300,Anormal
15093,Anormal
7797,Normal
15072,Anormal
4792,
4788,Anormal
436,Normal
2658,Anormal
3013,
11168,Anormal
14599,Anormal
4444,Normal
279,
10901,Normal
9568,Normal
3997,Normal
11664,Normal
8627,Anormal
17119,Anormal
806,Normal
15165,Normal
3419,Anormal
4701,Normal
10899,Normal
16658,Anormal
3700,Anormal
4472,Anormal
7804,Normal
8954,Anormal
5504,Normal
1693,Anormal
12838,Normal
14091,Anormal
11598,Anormal
15738,Anormal
10867,Normal
7450,Normal
2349,Normal
1609,Normal
17733,Anormal
8619,Normal
2316,Anormal
2355,Normal
351,Anormal
494,Normal
8690,Normal
10164,Normal
15248,Anormal
12846,Normal
4349,Anormal
5023,
12544,Anormal
15465,Normal
16012,Anormal
2146,Normal
14517,Anormal
16736,Anormal
15629,Normal
10873,Normal
3512,Anormal
16661,Normal
6648,Normal
14113,Normal
14549,Normal
8995,Normal
13292,Normal
7778,Normal
17696,Normal
1726,Normal
3672,Normal
11098,Normal
5373,Anormal
13603,
17326,
14723,Normal
17050,Normal
16483,Normal
10708,Normal
14825,Normal
2266,Normal
4253,Normal
14911,Normal
8904,Normal
467,Anormal
15525,Normal
875,Anormal
8736,Normal
2449,Normal
14140,Normal
1804,Normal
12734,Normal
2731,Normal
1568,Anormal
14941,Normal
12500,Anormal
1104,Normal
15987,Normal
14765,Anormal
2226,
3222,Normal
16296,Normal
5598,Normal
14096,Anormal
13777,Normal
2269,Normal
11001,Normal
17556,Anormal
1345,Anormal
6451,Anormal
4628,Normal
13056,Anormal
16369,Anormal
15361,Anormal
7669,Anormal
964,Normal
17281,Normal
13944,Anormal
9379,Anormal
1415,Anormal
16583,Normal
10931,Normal
14945,Normal
12450,Normal
12073,Normal
4946,Anormal
15207,Anormal
17500,Normal
4832,Normal
13467,Normal
13930,Anormal
7380,Normal
10295,Anormal
13625,Anormal
9265,Normal
17688,
8289,Anormal
14320,Normal
14913,Normal
12954,Anormal
10773,Anormal
15803,Normal
13117,Anormal
10821,Normal
4209,Normal
1690,Anormal
12961,Normal
17282,Anormal
608,Normal
11485,Normal
11769,Normal
1552,Anormal
17259,Normal
5169,Anormal
12148,Normal
5088,Anormal
11104,
2297,Normal
10266,Normal
12589,Normal
10530,Normal
10168,Anormal
15678,Normal
680,Anormal
14734,
16178,Normal
2009,
5894,Anormal
15673,Normal
6697,Normal
8564,Anormal
10541,Normal
15904,Anormal
5491,Normal
17294,Normal
9993,Normal
12477,Anormal
13264,Normal
12965,Normal
2718,Normal
712,Anormal
5662,Normal
13037,Anormal
11229,Normal
4139,Normal
8265,Anormal
4840,Normal
14610,Normal
16978,Anormal
15026,Normal
13587,Normal
2748,Normal
9625,Normal
1183,Normal
4909,Normal
1814,Normal
2808,
10692,
11939,Anormal
15731,Anormal
12191,Anormal
574,Normal
15949,Anormal
15700,Normal
11980,Anormal
6201,Anormal
14466,Normal
6811,Anormal
7565,Anormal
15416,Normal
5500,Anormal
7158,Normal
12134,Anormal
8474,Anormal
8484,
13277,Anormal
13116,Normal
14372,
8354,Anormal
16679,Anormal
16418,Anormal
6647,Normal
4638,
2869,Normal
2104,Normal
11511,Anormal
3218,
15122,Anormal
10217,Normal
16608,Normal
5382,Normal
6656,Normal
9219,Normal
6459,Normal
2494,Normal
4183,Anormal
2783,Normal
14421,Anormal
2470,Normal
12178,Anormal
5729,
14235,Normal
80,Anormal
11697,Normal
7164,Normal
8941,Normal
11997,Normal
6254,Normal
17135,Anormal
12472,Anormal
93,Anormal
142,Anormal
12876,Normal
655,Anormal
7747,Normal
7953,
7803,Normal
8274,Normal
12323,Normal
4381,Anormal
6385,Anormal
13316,Normal
15030,Anormal
17860,Anormal
12441,Normal
6674,Normal
1055,Anormal
5613,Anormal
15586,
15814,Anormal
3367,Anormal
9703,Normal
10565,Normal
15975,Anormal
4658,Anormal
8252,Anormal
11483,Normal
6817,Normal
12346,Normal
9133,Normal
5630,Anormal
13754,Anormal
17842,Normal
12044,Normal
3073,Normal
1367,Anormal
9905,Normal
7699,Normal
9452,Normal
5430,Normal
11281,Anormal
18,Anormal
9916,Anormal
17106,Anormal
15541,Anormal
6666,Normal
12512,Normal
6255,Normal
3295,Normal
14277,Normal
17439,Normal
14617,Normal
7707,Normal
16038,Normal
15946,Anormal
16900,Normal
9022,Normal
13456,Anormal
6773,Normal
13885,Normal
12119,Anormal
7365,Normal
7711,Anormal
10704,Normal
8145,Anormal
7866,Normal
12707,Anormal
1737,Anormal
10728,Normal
9965,Anormal
15686,Normal
10952,Anormal
17358,Normal
3290,Normal
11572,Anormal
16469,Anormal
16392,Normal
585,Normal
3199,Normal
578,Normal
8293,Normal
16564,Normal
17302,Anormal
2912,Normal
17773,Normal
1509,Normal
15554,Anormal
16836,Normal
5908,Anormal
3692,Normal
12384,Anormal
4207,Normal
2749,
1427,Normal
4447,Anormal
5931,Normal
837,Normal
2705,Normal
3328,Normal
5679,Anormal
12788,Normal
16938,Anormal
12873,Normal
687,Anormal
16100,
16519,Anormal
9699,Anormal
9032,Normal
3877,Anormal
9903,Normal
1039,Normal
2742,Anormal
14273,Anormal
10001,Normal
8731,Anormal
10968,Normal
11255,Normal
9488,
9459,Anormal
10542,Anormal
10702,Anormal
11034,Normal
2795,Normal
8968,Anormal
11958,Normal
17077,Normal
7429,Normal
5409,Normal
15666,Anormal
10617,Anormal
15187,Anormal
10620,Normal
4820,Normal
15557,Anormal
17609,Normal
10194,Anormal
7754,Anormal
14244,Normal
8989,
12584,Normal
16955,Normal
7379,Normal
16964,Normal
3181,Anormal
17653,Normal
7717,Anormal
10391,Anormal
13988,
12842,
4145,Anormal
6028,Normal
1049,Normal
6327,Normal
15307,Anormal
181,Normal
5396,Anormal
411,Normal
12643,Normal
7111,
16956,Normal
4798,Normal
13597,Anormal
12156,Normal
13336,
13458,Normal
12789,Anormal
10053,Anormal
1201,Normal
1024,Normal
926,Normal
11453,Normal
13673,Normal
8694,Normal
9781,Normal
11540,Normal
15649,Anormal
9389,Normal
5750,Anormal
16181,Normal
15075,Anormal
2525,Anormal
11456,Anormal
1576,Normal
2171,Normal
6443,Anormal
13310,Normal
6675,Normal
17737,Normal
17334,Normal
11689,Anormal
12215,Normal
1599,Anormal
1242,Normal
7185,Normal
16033,Normal
8129,Normal
16417,Normal
15078,Anormal
12466,Normal
3669,Anormal
6229,Normal
13620,Normal
12919,Anormal
14868,Normal
7493,Normal
3536,Anormal
3357,Normal
5779,Normal
7031,Normal
4011,Normal
13498,Anormal
3975,Anormal
3336,Normal
5041,Anormal
16970,Normal
2902,
3803,Anormal
13209,Normal
7862,Anormal
5559,Anormal
16356,Normal
15599,Anormal
9515,Normal
5374,Anormal
13849,Normal
4375,Normal
1584,Anormal
4398,Normal
13694,Normal
10632,Anormal
2906,Normal
5938,
8606,Anormal
12143,Normal
17524,Normal
2206,Anormal
12005,Normal
4210,Normal
14854,Anormal
13776,Anormal
11217,Normal
16706,Normal
17213,Anormal
334,Normal
14994,Anormal
17821,Normal
4887,
3771,Normal
8612,Normal
5817,Normal
9420,Normal
2057,Normal
15691,Normal
12705,Anormal
7497,Anormal
7627,Anormal
14234,Normal
11698,Anormal
14718,
5924,Normal
8859,Normal
13274,Normal
9897,Normal
7323,Normal
14118,Normal
4093,
3995,Normal
437,Anormal
15453,Normal
12920,Normal
9959,Normal
14148,Anormal
15812,Anormal
15194,Anormal
6574,Anormal
11544,Normal
11807,Anormal
13804,Anormal
13689,Anormal
17313,Normal
5403,Anormal
14692,Normal
17786,Anormal
4307,Anormal
13524,Anormal
5957,Anormal
3546,Normal
8346,Normal
1084,Normal
10965,
6654,Anormal
9961,Normal
9199,Anormal
1788,Anormal
14567,
6155,Normal
14763,Anormal
3466,Normal
7119,Anormal
6600,Normal
284,Anormal
11439,Anormal
16041,Normal
869,Normal
1169,Anormal
6270,Normal
8160,Normal
14542,Normal
5172,Anormal
15142,Anormal
13996,Anormal
16695,Normal
356,
12203,Normal
15294,Anormal
7424,Normal
4699,Anormal
11403,Anormal
11679,Normal
17764,Anormal
1227,Anormal
6825,Anormal
5140,Normal
5351,Normal
7571,Anormal
13361,Normal
1823,Normal
9714,Anormal
8332,Anormal
9478,Normal
8785,Normal
12629,Anormal
3253,Normal
14067,Normal
5977,Normal
4033,Normal
12118,Normal
12910,Normal
9461,Normal
378,Anormal
16030,Normal
13463,Normal
14434,Normal
11841,Anormal
17639,Normal
15630,Normal
14335,Normal
8333,Normal
5180,Anormal
13240,Anormal
8013,Normal
10091,Anormal
9587,
14788,Normal
17387,Anormal
12551,Normal
5942,Anormal
16944,Normal
10860,Normal
14625,Normal
10779,Anormal
9532,Normal
6917,Anormal
13806,Anormal
10413,Anormal
10908,Normal
13971,Normal
8670,Anormal
4898,Anormal
8603,Normal
12103,Anormal
7732,Normal
12999,
5312,
5008,Anormal
17086,Normal
11809,Normal
15604,Normal
10695,Normal
2185,Anormal
16873,Normal
8580,Normal
9860,Normal
4625,Normal
15499,Normal
6616,Normal
2544,Anormal
2013,Normal
2294,Anormal
11162,Anormal
11152,Anormal
17488,Normal
12962,Normal
10143,Anormal
6790,Normal
173,Normal
16934,Anormal
7299,Anormal
13182,Normal
10735,Anormal
11341,Normal
8964,Anormal
3532,Anormal
15670,Normal
8099,Normal
17743,Normal
5458,Anormal
408,Normal
3480,Normal
13571,Normal
15592,Normal
16139,
10439,Anormal
7112,Anormal
11114,Normal
14503,Normal
8783,Anormal
16862,Normal
12355,Normal
41,Normal
661,Anormal
12388,Anormal
2879,Anormal
11121,Normal
1938,Normal
3468,Normal
2282,Anormal
11171,Normal
17284,Normal
2762,Normal
16622,Anormal
9606,Normal
3106,Normal
15348,Normal
11287,Anormal
16482,Anormal
5624,Anormal
4161,Anormal
8327,Normal
4591,Normal
13704,Anormal
14123,Normal
7362,
10762,Normal
14644,Normal
6873,Normal
1377,
7470,Normal
9964,Anormal
15506,Normal
13294,
15032,Normal
15049,Normal
12627,Normal
6157,Normal
14455,Normal
14045,Normal
5184,Anormal
296,Normal
7775,Anormal
5769,Normal
11188,Anormal
7308,Normal
10717,Normal
10385,Normal
12085,Normal
9820,Normal
2703,
8658,Anormal
1277,Anormal
17375,Normal
14328,Normal
14013,Normal
9499,Anormal
9936,Anormal
6456,Anormal
15539,Normal
13388,Normal
9288,Normal
17193,Normal
13821,Normal
3739,Anormal
14112,Normal
13987,Normal
5640,Anormal
9311,Normal
3614,Normal
7612,Anormal
13259,
7510,Anormal
2784,Normal
16299,Anormal
16718,Anormal
3826,Anormal
3636,Normal
10534,Normal
2179,Anormal
8946,Normal
1801,Normal
16330,Anormal
10911,Normal
3944,Normal
10416,Anormal
7377,Normal
3164,Anormal
14080,Anormal
10106,Normal
2683,Normal
15710,Anormal
15478,Normal
2937,Normal
17478,Anormal
12685,Anormal
8816,Anormal
16667,Anormal
12624,Anormal
4529,Normal
12146,
2129,Anormal
1385,Normal
8257,Anormal
7840,Anormal
1303,Normal
8492,Normal
10272,Normal
15998,Anormal
13099,Normal
4670,Normal
17082,Normal
13098,Anormal
7455,Anormal
8179,Anormal
7378,Anormal
2528,Normal
17273,Normal
14283,Normal
98,Normal
10354,Normal
16216,Normal
6332,Anormal
5219,Normal
12378,Anormal
10185,
16151,Normal
10124,Anormal
10009,Anormal
5912,Normal
15508,Anormal
14318,Normal
16546,Normal
3578,Normal
16073,Anormal
11772,Normal
6019,Normal
3795,Anormal
11333,
2693,Normal
17098,Anormal
1472,Normal
2136,Normal
11064,Normal
8413,Normal
8699,Normal
12229,Normal
13713,Normal
5296,Normal
13383,Anormal
6221,Normal
6271,Anormal
721,Anormal
10670,Normal
7944,
11556,Normal
577,Anormal
9815,Anormal
4976,Normal
3405,Anormal
8242,Normal
1154,Normal
10723,Anormal
7052,Normal
11970,Normal
15211,Anormal
4749,Normal
779,Anormal
11435,Normal
1423,Normal
8348,Normal
13506,Normal
167,Anormal
5752,Anormal
7092,Normal
895,Normal
1571,Anormal
13539,Normal
5647,Anormal
6960,Normal
5833,Anormal
4527,Anormal
10112,
17202,Normal
4784,Normal
15199,Normal
13592,Anormal
9309,Anormal
16574,Normal
860,Anormal
17861,Normal
7,Anormal
7652,Normal
5618,Anormal
14977,Normal
977,Normal
3086,Anormal
16575,Anormal
7211,Normal
15994,Anormal
11424,Normal
558,Anormal
15498,Normal
3105,Normal
13578,Anormal
12367,Normal
12861,Anormal
13637,Anormal
11571,
16399,Anormal
13043,Anormal
6198,Anormal
288,Anormal
11835,Anormal
221,Anormal
6677,Anormal
9387,Anormal
7865,Normal
15547,Anormal
10536,Anormal
506,
17608,Normal
689,Normal
16075,Anormal
17030,Anormal
909,Normal
11581,Normal
15428,Anormal
3022,Normal
293,Anormal
9117,Normal
7564,Normal
13659,Normal
11776,Anormal
17509,Normal
5303,Normal
17138,Normal
88,Normal
17443,Normal
3563,Normal
17378,Normal
3496,Normal
6824,Anormal
13289,
17686,Normal
11120,Anormal
10167,Normal
8404,
6343,Normal
6098,Normal
17009,Anormal
9921,Anormal
10289,Anormal
12859,Anormal
13374,
12913,Anormal
15618,Normal
3495,
10707,
10986,Normal
7133,Normal
9268,Normal
6111,
3729,Anormal
11377,Normal
2680,Normal
7304,Normal
8132,Anormal
3210,Normal
9976,Anormal
416,Normal
11190,Anormal
8786,Normal
7847,Anormal
5404,Anormal
10927,Normal
4885,Normal
5401,Normal
2071,Normal
3084,Normal
5241,Normal
1097,Anormal
10950,Normal
11213,Anormal
6215,Anormal
2178,Normal
15121,Anormal
1876,Anormal
3501,Normal
15328,Anormal
5063,Normal
7177,Normal
13362,Normal
4279,Normal
5704,Normal
8659,Normal
2063,Anormal
5955,Normal
1897,Anormal
1968,Normal
1392,Normal
2466,Normal
13151,Normal
2143,Anormal
10444,Anormal
14351,Anormal
10099,Normal
14279,Anormal
8024,
17716,Normal
8787,
8344,
6224,Anormal
12549,Normal
6159,Anormal
9662,
11137,Normal
1621,Normal
17624,Normal
5206,Anormal
12946,Normal
11672,Normal
13736,Anormal
1190,Normal
9015,Anormal
5453,Normal
10440,Normal
1881,Normal
17095,Anormal
11251,
17456,Anormal
4392,Anormal
14201,Anormal
14800,Anormal
391,Anormal
4128,Anormal
13596,
3085,Normal
4711,Anormal
11527,Normal
58,Anormal
13628,Normal
8222,Anormal
4215,Anormal
1849,Anormal
4925,Normal
2086,Normal
3472,
13958,Anormal
4534,Normal
7664,Normal
8652,Normal
4558,Normal
2965,Normal
9273,Anormal
10941,Normal
8435,Normal
14149,Anormal
2049,Normal
13462,Normal
10935,Normal
12248,Normal
7276,Normal
2069,Normal
5554,Normal
14012,Anormal
5691,Normal
6558,Normal
9157,Anormal
8555,Normal
811,
15834,Anormal
14536,Anormal
6840,Anormal
3065,Normal
8725,Anormal
7400,Normal
15205,Normal
17656,Normal
3050,Anormal
6926,Normal
10975,Normal
5681,Normal
773,
7062,Normal
15876,
12391,Anormal
8598,
8380,Anormal
304,Normal
10257,Anormal
16376,Normal
9565,Normal
15295,Anormal
7567,Normal
9541,Normal
8061,Normal
34,Anormal
4069,Anormal
7440,Normal
10010,
14240,Normal
4548,Normal
17233,Normal
3552,Normal
6006,Normal
8330,Anormal
13715,Anormal
7578,Normal
15912,Normal
8205,Normal
9760,Normal
8518,Normal
8779,Normal
16175,Anormal
9434,Anormal
13796,Anormal
2295,Anormal
16721,Anormal
7696,
10635,Normal
9592,Anormal
10629,Normal
12886,Anormal
15104,Normal
15354,Normal
9504,Normal
7867,Anormal
7340,Normal
1410,Normal
179,Anormal
9448,Anormal
10326,Anormal
3061,Normal
1600,
6230,Anormal
7791,Normal
4120,Normal
8879,Anormal
4214,Anormal
5321,Normal
8385,Normal
6095,Normal
2321,Normal
6575,Normal
13949,Anormal
9344,
11799,Normal
4525,Normal
2089,Normal
3444,Anormal
10868,
11873,Anormal
13521,Normal
15741,Anormal
5001,Anormal
15269,Normal
12396,Normal
6527,Anormal
5313,Anormal
2558,Normal
16119,Anormal
13924,Normal
6368,Normal
1081,Normal
12701,Anormal
7397,Anormal
10713,
214,Normal
3860,Normal
2694,Normal
1422,Normal
1478,Normal
14399,Normal
14620,Normal
13737,Normal
6903,Normal
15654,
4034,Anormal
15853,Normal
17305,Normal
8472,
15496,Normal
7718,Normal
12241,Normal
1603,Anormal
12984,Anormal
13559,Normal
7207,Normal
8864,Normal
17757,Anormal
8334,Normal
3569,
8370,
9704,Normal
14635,Normal
1710,Anormal
11199,Normal
1729,Normal
13477,Normal
1919,Normal
14629,Normal
5772,Anormal
7765,Normal
8018,Anormal
8560,Anormal
13964,Anormal
6238,Anormal
7355,Normal
2826,Normal
5636,Anormal
15898,Normal
14587,Normal
3154,Anormal
3004,Anormal
3345,Normal
4131,Anormal
6742,Anormal
3828,Normal
11950,Normal
13697,Normal
16814,Normal
8148,Normal
12402,Normal
7646,Normal
10674,Anormal
397,Normal
5509,Normal
12443,
10102,Normal
8488,Normal
1548,Normal
2955,Normal
13218,Normal
153,Normal
16786,Normal
9715,Normal
5319,Anormal
2121,Normal
2118,Anormal
8918,Normal
15293,Anormal
6129,Anormal
11193,Anormal
15984,
8025,Normal
6153,
15028,Anormal
215,Normal
663,Anormal
5214,Anormal
2376,Anormal
17850,Normal
2651,Normal
5925,Normal
14055,Normal
5959,Normal
6788,Normal
11949,Normal
8744,Anormal
8494,Normal
14562,Normal
17658,Normal
3103,
8358,
15674,Normal
6511,Anormal
5783,Normal
6492,Normal
13299,Normal
15410,Normal
16975,Normal
8489,Anormal
9680,Normal
1273,
4252,Anormal
2374,Anormal
140,Normal
16887,Normal
983,Anormal
1763,Anormal
16222,Normal
1468,Anormal
2559,Anormal
6298,Normal
12766,Normal
8530,Anormal
5160,Normal
4196,Normal
1179,Normal
7925,Normal
7634,Anormal
16712,Normal
13868,Normal
7137,Normal
10849,Normal
1198,Anormal
10658,Normal
5656,
2562,Normal
432,Normal
1259,Anormal
9666,Normal
13618,Normal
5257,Normal
7101,Normal
6158,Normal
458,
8100,Anormal
12427,Normal
14968,Normal
16512,Normal
1388,Normal
10075,Anormal
14036,Anormal
15185,Anormal
1441,Normal
13179,Anormal
7916,Normal
483,Normal
14350,Normal
16660,Normal
3934,Normal
4938,Anormal
6074,Normal
11185,Normal
14919,
15282,Anormal
3136,Normal
6369,
11008,Anormal
15807,Normal
9398,Anormal
1992,Anormal
3655,Anormal
16682,
15781,Anormal
17061,Anormal
15830,Anormal
10652,Normal
2019,Anormal
16314,Normal
10361,Normal
6287,Anormal
2986,Normal
10737,Normal
16358,Normal
12715,Normal
9563,Normal
207,Anormal
101,Anormal
299,Anormal
17834,Normal
15934,Normal
16772,Normal
14904,Normal
13143,Normal
10774,Anormal
13604,Anormal
1149,
17276,Normal
9560,Normal
6331,Anormal
14580,
16414,Normal
6172,Normal
12646,Normal
4469,Normal
6988,Normal
13470,Normal
16634,Normal
9025,
2068,
16342,Anormal
15755,Normal
910,Anormal
16637,Normal
17175,Normal
9085,Anormal
13246,
15298,Anormal
13927,Normal
6822,Normal
5020,Anormal
8139,Anormal
7836,
16388,Normal
4030,Normal
